,P_mean,P_max,P_std,n_samples,day_of_week,hour,weekend,Baseline_Mean,Baseline_Max,ratio_mean,ratio_max,label_rel
2023-07-05 03:45:00+00:00,0.1794211111111111,1.752,0.16200810001478072,900,2,3,0,0.5070922222222223,0.9733004795800647,0.35382343338818484,1.8000607589918265,0
2023-07-05 04:00:00+00:00,0.18714555555555556,0.423,0.018158305607589693,900,2,4,0,0.5214358333333333,1.0560552160081553,0.3589042861884039,0.4005472380496565,0
2023-07-05 04:15:00+00:00,0.18264444444444444,1.808,0.167935313246425,900,2,4,0,0.5214358333333333,1.0560552160081553,0.3502721385234894,1.7120316936023143,0
2023-07-05 04:30:00+00:00,0.07761777777777777,0.197,0.058650683601609514,900,2,4,0,0.5214358333333333,1.0560552160081553,0.1488539390965864,0.1865432763493672,0
2023-07-05 04:45:00+00:00,0.1762411111111111,3.085,0.4405826694623577,900,2,4,0,0.5214358333333333,1.0560552160081553,0.33799194425222234,2.9212487692274003,0
2023-07-05 05:00:00+00:00,0.09232444444444445,1.586,0.20796919228888866,900,2,5,0,0.51647,1.3679999999999999,0.17876051744427449,1.159356725146199,0
2023-07-05 05:15:00+00:00,0.06365,1.59,0.22893078540250003,900,2,5,0,0.51647,1.3679999999999999,0.1232404592715937,1.1622807017543861,0
2023-07-05 05:30:00+00:00,0.06036222222222222,0.711,0.17328952386953947,900,2,5,0,0.51647,1.3679999999999999,0.11687459527605132,0.5197368421052632,0
2023-07-05 05:45:00+00:00,0.01686777777777778,1.671,0.15649486291773,900,2,5,0,0.51647,1.3679999999999999,0.032659743601327826,1.2214912280701755,2
2023-07-05 06:00:00+00:00,0.026260000000000002,0.535,0.1032130703280384,900,2,6,0,0.5603055555555556,1.0570374680725838,0.046867284715680926,0.5061315385305368,2
2023-07-05 06:15:00+00:00,0.00775,0.781,0.07521092882919612,900,2,6,0,0.5603055555555556,1.0570374680725838,0.013831738634673539,0.7388574422286902,2
2023-07-05 06:30:00+00:00,0.0,0.0,0.0,900,2,6,0,0.5603055555555556,1.0570374680725838,0.0,0.0,2
2023-07-05 06:45:00+00:00,6.333333333333333e-05,0.057,0.0018999999999999991,900,2,6,0,0.5603055555555556,1.0570374680725838,0.00011303356303604183,0.05392429475932822,2
2023-07-05 07:00:00+00:00,0.04328222222222222,1.307,0.20858982619044947,900,2,7,0,0.3768755555555555,0.9772782618173091,0.11484486479474511,1.337387774869312,0
2023-07-05 07:15:00+00:00,0.0,0.0,0.0,900,2,7,0,0.3768755555555555,0.9772782618173091,0.0,0.0,2
2023-07-05 07:30:00+00:00,0.0,0.0,0.0,900,2,7,0,0.3768755555555555,0.9772782618173091,0.0,0.0,2
2023-07-05 07:45:00+00:00,0.009102222222222222,1.107,0.09557498029420435,900,2,7,0,0.3768755555555555,0.9772782618173091,0.024151797823036194,1.1327377710637554,2
2023-07-05 08:00:00+00:00,0.0,0.0,0.0,900,2,8,0,0.12292230413178175,0.8107377629171685,0.0,0.0,2
2023-07-05 08:15:00+00:00,0.005034444444444444,0.954,0.06406375380799446,900,2,8,0,0.12292230413178175,0.8107377629171685,0.04095631366498914,1.1767060122712802,2
2023-07-05 08:30:00+00:00,0.0,0.0,0.0,900,2,8,0,0.12292230413178175,0.8107377629171685,0.0,0.0,2
2023-07-05 08:45:00+00:00,0.0,0.0,0.0,900,2,8,0,0.12292230413178175,0.8107377629171685,0.0,0.0,2
2023-07-05 09:00:00+00:00,0.0,0.0,0.0,900,2,9,0,0.10768444444444444,0.7949609675896244,0.0,0.0,2
2023-07-05 09:15:00+00:00,0.0,0.0,0.0,900,2,9,0,0.10768444444444444,0.7949609675896244,0.0,0.0,2
2023-07-05 09:30:00+00:00,0.0,0.0,0.0,900,2,9,0,0.10768444444444444,0.7949609675896244,0.0,0.0,2
2023-07-05 09:45:00+00:00,0.0,0.0,0.0,900,2,9,0,0.10768444444444444,0.7949609675896244,0.0,0.0,2
2023-07-05 10:00:00+00:00,0.4122166666666667,3.243,0.8088322682788568,900,2,10,0,0.18646222222222222,0.8245,2.210724841493064,3.933292904790782,0
2023-07-05 10:15:00+00:00,0.19875777777777778,2.068,0.533612918324133,900,2,10,0,0.18646222222222222,0.8245,1.0659412690089145,2.508186779866586,0
2023-07-05 10:30:00+00:00,0.00041444444444444444,0.373,0.01243333333333333,900,2,10,0,0.18646222222222222,0.8245,0.0022226724507794253,0.4523953911461492,2
2023-07-05 10:45:00+00:00,0.0,0.0,0.0,900,2,10,0,0.18646222222222222,0.8245,0.0,0.0,2
2023-07-05 11:00:00+00:00,0.0,0.0,0.0,900,2,11,0,0.13959332767592125,0.8094520936218386,0.0,0.0,2
2023-07-05 11:15:00+00:00,0.0,0.0,0.0,900,2,11,0,0.13959332767592125,0.8094520936218386,0.0,0.0,2
2023-07-05 11:30:00+00:00,0.008644444444444444,0.843,0.08172593325927359,900,2,11,0,0.13959332767592125,0.8094520936218386,0.061925914285196476,1.041445203048464,2
2023-07-05 11:45:00+00:00,0.0,0.0,0.0,900,2,11,0,0.13959332767592125,0.8094520936218386,0.0,0.0,2
2023-07-05 12:00:00+00:00,9.333333333333334e-05,0.048,0.001754117989798777,900,2,12,0,0.4973516666666667,0.9363432456559471,0.00018766064253663572,0.05126325225571956,2
2023-07-05 12:15:00+00:00,0.3267777777777778,0.893,0.2702773624923343,900,2,12,0,0.4973516666666667,0.9363432456559471,0.6570356544050543,0.9537100888407826,0
2023-07-05 12:30:00+00:00,0.8054822222222222,2.012,0.4172418183080411,900,2,12,0,0.4973516666666667,0.9363432456559471,1.6195426218649223,2.1487846570522446,0
2023-07-05 12:45:00+00:00,0.9257222222222222,1.676,0.7796746665837743,900,2,12,0,0.4973516666666667,0.9363432456559471,1.8613031467785481,1.7899418912622078,0
2023-07-05 13:00:00+00:00,0.00883888888888889,0.822,0.08344952874333596,900,2,13,0,0.5004048103725887,0.7535000000000001,0.017663477060317782,1.0909090909090908,2
2023-07-05 13:15:00+00:00,0.0,0.0,0.0,900,2,13,0,0.5004048103725887,0.7535000000000001,0.0,0.0,2
2023-07-05 13:30:00+00:00,0.06550666666666667,0.981,0.20337089456555973,900,2,13,0,0.5004048103725887,0.7535000000000001,0.13090734802867318,1.3019243530192435,0
2023-07-05 13:45:00+00:00,0.5788455555555556,1.945,0.7781727074048194,900,2,13,0,0.5004048103725887,0.7535000000000001,1.156754578607192,2.5812873258128732,0
2023-07-05 14:00:00+00:00,0.3949844444444444,3.387,0.744634159103297,900,2,14,0,0.3523272222222222,0.8135617376024001,1.121072740145288,4.163175138965641,0
2023-07-05 14:15:00+00:00,0.0,0.0,0.0,900,2,14,0,0.3523272222222222,0.8135617376024001,0.0,0.0,2
2023-07-05 14:30:00+00:00,0.006798888888888889,0.673,0.06509083751887561,900,2,14,0,0.3523272222222222,0.8135617376024001,0.01929708651521865,0.8272267105178258,2
2023-07-05 14:45:00+00:00,0.0,0.0,0.0,900,2,14,0,0.3523272222222222,0.8135617376024001,0.0,0.0,2
2023-07-05 15:00:00+00:00,0.034284444444444444,0.889,0.15302575696237153,900,2,15,0,0.45361555555555555,0.9729435190982505,0.07558039847741847,0.9137221046746357,2
2023-07-05 15:15:00+00:00,0.0,0.0,0.0,900,2,15,0,0.45361555555555555,0.9729435190982505,0.0,0.0,2
2023-07-05 15:30:00+00:00,0.009765555555555555,0.957,0.0934346686164646,900,2,15,0,0.45361555555555555,0.9729435190982505,0.02152826426685348,0.9836131093066662,2
2023-07-05 15:45:00+00:00,0.017591111111111113,0.868,0.1036560021077295,900,2,15,0,0.45361555555555555,0.9729435190982505,0.0387797792550716,0.892138117950038,2
2023-07-05 16:00:00+00:00,0.024425555555555555,1.299,0.16253708060622224,900,2,16,0,0.5709422990000189,1.1785,0.042781127967459885,1.1022486211285532,2
2023-07-05 16:15:00+00:00,0.01154,1.09,0.1098727728188223,900,2,16,0,0.5709422990000189,1.1785,0.020212200112361297,0.9249045396690708,2
2023-07-05 16:30:00+00:00,0.018201111111111112,1.247,0.13060805259457037,900,2,16,0,0.5709422990000189,1.1785,0.031879072794202816,1.058124734832414,2
2023-07-05 16:45:00+00:00,0.02576888888888889,1.23,0.1400459638868209,900,2,16,0,0.5709422990000189,1.1785,0.045133963509135684,1.0436996181586762,2
2023-07-05 17:00:00+00:00,0.09138555555555555,1.718,0.3288943171768326,900,2,17,0,0.6167477777777778,1.4297530009527022,0.14817330333127354,1.2016061507513724,0
2023-07-05 17:15:00+00:00,0.03288777777777778,1.676,0.22598197942062756,900,2,17,0,0.6167477777777778,1.4297530009527022,0.05332451767605342,1.1722304474151923,2
2023-07-05 17:30:00+00:00,0.017515555555555555,1.539,0.15645486003406336,900,2,17,0,0.6167477777777778,1.4297530009527022,0.028399868125453767,1.0764097008186044,2
2023-07-05 17:45:00+00:00,0.029347777777777778,1.368,0.19487468420072165,900,2,17,0,0.6167477777777778,1.4297530009527022,0.04758473209830059,0.9568086229498707,2
2023-07-05 18:00:00+00:00,0.030328888888888888,1.645,0.16990075834169252,900,2,18,0,0.6700616666666667,1.6035,0.045262832359542364,1.0258808855628314,2
2023-07-05 18:15:00+00:00,0.10199777777777778,1.55,0.19931027341711652,900,2,18,0,0.6700616666666667,1.6035,0.15222147878594924,0.966635484876832,0
2023-07-05 18:30:00+00:00,0.17491555555555557,1.581,0.1901074679449337,900,2,18,0,0.6700616666666667,1.6035,0.2610439669317335,0.9859681945743686,0
2023-07-05 18:45:00+00:00,0.23532111111111112,0.304,0.06528718280819767,900,2,18,0,0.6700616666666667,1.6035,0.35119321521816815,0.18958528219519802,0
2023-07-05 19:00:00+00:00,0.2976844444444444,1.901,0.16652699354693234,900,2,19,0,0.7792344444444443,1.7734999999999999,0.38202167084217986,1.0718917394981675,0
2023-07-05 19:15:00+00:00,0.29474666666666666,1.846,0.22837225976956585,900,2,19,0,0.7792344444444443,1.7734999999999999,0.37825158881009996,1.0408796165773895,0
2023-07-05 19:30:00+00:00,0.21858666666666665,1.03,0.18945371451724735,900,2,19,0,0.7792344444444443,1.7734999999999999,0.2805146361599918,0.5807724837891176,0
2023-07-05 19:45:00+00:00,0.2169311111111111,1.805,0.1641878239172428,900,2,19,0,0.7792344444444443,1.7734999999999999,0.2783900437894173,1.0177614885819002,0
2023-07-05 20:00:00+00:00,0.15261111111111111,0.216,0.017316265376661956,900,2,20,0,0.6524577777777778,1.4370715093916009,0.23390189573782552,0.15030567274376336,0
2023-07-05 20:15:00+00:00,0.21040444444444445,1.828,0.18085667105223383,900,2,20,0,0.6524577777777778,1.4370715093916009,0.32247978583543935,1.272031341553701,0
2023-07-05 20:30:00+00:00,0.24306555555555556,1.125,0.1313329673452342,900,2,20,0,0.6524577777777778,1.4370715093916009,0.37253836774452836,0.7828420455404341,0
2023-07-05 20:45:00+00:00,0.20614555555555555,1.738,0.16289358575634164,900,2,20,0,0.6524577777777778,1.4370715093916009,0.31595233067444123,1.2094039779104662,0
2023-07-05 21:00:00+00:00,0.17939555555555553,0.222,0.02862159981160313,900,2,21,0,0.5152283276141474,1.1099999999999999,0.3481865144843205,0.20000000000000004,0
2023-07-05 21:15:00+00:00,0.17453444444444444,1.771,0.16560324865367848,900,2,21,0,0.5152283276141474,1.1099999999999999,0.33875164677504427,1.5954954954954956,0
2023-07-05 21:30:00+00:00,0.15501888888888887,0.204,0.013279936227888478,900,2,21,0,0.5152283276141474,1.1099999999999999,0.30087415730173506,0.1837837837837838,0
2023-07-05 21:45:00+00:00,0.17094444444444443,1.758,0.16576963531833305,900,2,21,0,0.5152283276141474,1.1099999999999999,0.33178386218791933,1.583783783783784,0
2023-07-05 22:00:00+00:00,0.17631666666666668,0.417,0.016210474305117795,900,2,22,0,0.3958936111111111,0.9335920457670888,0.44536375864166655,0.4466619032270896,0
2023-07-05 22:15:00+00:00,0.1834388888888889,1.814,0.17011903716612098,900,2,22,0,0.3958936111111111,0.9335920457670888,0.463354001530995,1.9430328356209605,0
2023-07-05 22:30:00+00:00,0.15241666666666667,0.198,0.013071836686146138,900,2,22,0,0.3958936111111111,0.9335920457670888,0.38499400442178283,0.21208406915818642,0
2023-07-05 22:45:00+00:00,0.17011888888888888,1.779,0.1681446232437839,900,2,22,0,0.3958936111111111,0.9335920457670888,0.42970859876075007,1.9055432274364326,0
2023-07-05 23:00:00+00:00,0.18769444444444447,0.261,0.02657143439753315,900,2,23,0,0.4963194444444444,0.9419080232271073,0.3781726598572828,0.27709711942550175,0
2023-07-05 23:15:00+00:00,0.22143555555555555,1.83,0.16486058175061935,900,2,23,0,0.4963194444444444,0.9419080232271073,0.44615530992024627,1.9428648603397247,0
2023-07-05 23:30:00+00:00,0.1649766666666667,1.752,0.1312974465753119,900,2,23,0,0.4963194444444444,0.9419080232271073,0.33240016790261656,1.8600542269481954,0
2023-07-05 23:45:00+00:00,0.15828111111111112,1.738,0.10143880316984454,900,2,23,0,0.4963194444444444,0.9419080232271073,0.3189097523436407,1.8451907799292029,0
2023-07-06 00:00:00+00:00,0.16986555555555558,1.767,0.16661163814955057,900,3,0,0,0.5017741666666666,0.9011049528445791,0.33852989420318025,1.9609258548873703,0
2023-07-06 00:15:00+00:00,0.15139,0.206,0.013593662643717053,900,3,0,0,0.5017741666666666,0.9011049528445791,0.30170943435708963,0.22860822077351348,0
2023-07-06 00:30:00+00:00,0.19457999999999998,1.815,0.16801633097699814,900,3,0,0,0.5017741666666666,0.9011049528445791,0.3877840130603243,2.0141937898248883,0
2023-07-06 00:45:00+00:00,0.16463,0.207,0.02893854079757248,900,3,0,0,0.5017741666666666,0.9011049528445791,0.3280958067125151,0.2297179694180451,0
2023-07-06 01:00:00+00:00,0.16956555555555555,1.76,0.16358866567556207,900,3,1,0,0.5021536111111111,0.9838596892726698,0.33767666268566554,1.788872965515135,0
2023-07-06 01:15:00+00:00,0.15139111111111112,0.202,0.01311768961151459,900,3,1,0,0.5021536111111111,0.9838596892726698,0.3014836650803511,0.20531382899662345,0
2023-07-06 01:30:00+00:00,0.1699888888888889,1.788,0.16686788113369125,900,3,1,0,0.5021536111111111,0.9838596892726698,0.3385196982109835,1.8173323081483304,0
2023-07-06 01:45:00+00:00,0.15683222222222223,0.555,0.0247795994520708,900,3,1,0,0.5021536111111111,0.9838596892726698,0.3123192161761037,0.5641048271936931,0
2023-07-06 02:00:00+00:00,0.20268666666666668,1.823,0.16813423460254534,900,3,2,0,0.5091138888888889,0.9432190101069458,0.3981165532706609,1.9327430644059023,0
2023-07-06 02:15:00+00:00,0.15207222222222222,0.204,0.012986186960995646,900,3,2,0,0.5091138888888889,0.9432190101069458,0.29869981067322854,0.21628062816171367,0
2023-07-06 02:30:00+00:00,0.16977111111111112,1.795,0.16872549415896443,900,3,2,0,0.5091138888888889,0.9432190101069458,0.33346391606331266,1.9030574879915494,0
2023-07-06 02:45:00+00:00,0.15001,0.199,0.013283882110115991,900,3,2,0,0.5091138888888889,0.9432190101069458,0.2946491998625062,0.2109796323734364,0
2023-07-06 03:00:00+00:00,0.16851888888888888,1.785,0.1693923402565328,900,3,3,0,0.5109566666666667,0.9849647228451517,0.3298105297035408,1.8122476456251961,0
2023-07-06 03:15:00+00:00,0.17043333333333335,0.479,0.02759360648811851,900,3,3,0,0.5109566666666667,0.9849647228451517,0.3335573140579436,0.4863118331957809,0
2023-07-06 03:30:00+00:00,0.18519777777777777,1.786,0.16795068134200325,900,3,3,0,0.5109566666666667,0.9849647228451517,0.3624530021028093,1.8132629104126612,0
2023-07-06 03:45:00+00:00,0.15011444444444447,0.2,0.013473296302748182,900,3,3,0,0.5109566666666667,0.9849647228451517,0.2937909498739837,0.2030529574930192,0
2023-07-06 04:00:00+00:00,0.15316444444444446,1.764,0.1682704192536458,900,3,4,0,0.5190708497941582,1.0307351930231783,0.29507425528746817,1.7113997969023773,0
2023-07-06 04:15:00+00:00,0.09859333333333332,0.179,0.021179752960879233,900,3,4,0,0.5190708497941582,1.0307351930231783,0.18994195758138088,0.17366245104621628,0
2023-07-06 04:30:00+00:00,0.08873777777777778,1.694,0.16741935157906376,900,3,4,0,0.5190708497941582,1.0307351930231783,0.17095503978496862,1.6434871065491083,0
2023-07-06 04:45:00+00:00,0.06305444444444444,0.426,0.01963176956416543,900,3,4,0,0.5190708497941582,1.0307351930231783,0.12147560293445336,0.41329722986417955,0
2023-07-06 05:00:00+00:00,0.1845577777777778,1.636,0.4452217854730321,900,3,5,0,0.5197474141429452,1.2335972766535843,0.3550912861819822,1.3262026683765267,0
2023-07-06 05:15:00+00:00,0.05040888888888889,0.97,0.17705013816026316,900,3,5,0,0.5197474141429452,1.2335972766535843,0.09698728173955863,0.7863182080227573,2
2023-07-06 05:30:00+00:00,0.055758888888888886,1.503,0.21287478414581337,900,3,5,0,0.5197474141429452,1.2335972766535843,0.1072807432449363,1.2183879037713445,0
2023-07-06 05:45:00+00:00,0.05790555555555556,1.431,0.27505579365698496,900,3,5,0,0.5197474141429452,1.2335972766535843,0.11141095459039628,1.1600220161655317,0
2023-07-06 06:00:00+00:00,0.023389999999999998,1.134,0.15597619720148687,900,3,6,0,0.6078530372135953,0.991,0.038479695860729766,1.1442986881937436,2
2023-07-06 06:15:00+00:00,0.008617777777777776,0.853,0.08325787509847188,900,3,6,0,0.6078530372135953,0.991,0.014177403500822765,0.8607467204843592,2
2023-07-06 06:30:00+00:00,0.017396666666666668,0.577,0.09529951257364432,900,3,6,0,0.6078530372135953,0.991,0.028619856448218423,0.5822401614530777,2
2023-07-06 06:45:00+00:00,0.038393333333333335,0.78,0.15044681971293145,900,3,6,0,0.6078530372135953,0.991,0.06316219708192752,0.7870837537840566,2
2023-07-06 07:00:00+00:00,0.11779777777777778,2.577,0.3399542846900884,900,3,7,0,0.47946777777777777,0.987052008482062,0.2456844510464149,2.610804676810333,0
2023-07-06 07:15:00+00:00,0.014977777777777779,1.455,0.1415523170422064,900,3,7,0,0.47946777777777777,0.987052008482062,0.0312383406601301,1.4740864589674174,2
2023-07-06 07:30:00+00:00,0.0,0.0,0.0,900,3,7,0,0.47946777777777777,0.987052008482062,0.0,0.0,2
2023-07-06 07:45:00+00:00,0.3153311111111111,2.585,0.7802065350250282,900,3,7,0,0.47946777777777777,0.987052008482062,0.6576690358059052,2.6189096195400507,0
2023-07-06 08:00:00+00:00,0.5661588888888889,2.334,0.8386465593312752,900,3,8,0,0.2715363888888889,0.9571180903720712,2.085020321606169,2.4385705624816665,0
2023-07-06 08:15:00+00:00,0.09237666666666666,2.281,0.39296932337031376,900,3,8,0,0.2715363888888889,0.9571180903720712,0.3401999527380717,2.383195995295922,0
2023-07-06 08:30:00+00:00,0.37497,2.839,0.7703838852016701,900,3,8,0,0.2715363888888889,0.9571180903720712,1.3809198889856178,2.9661961554779137,0
2023-07-06 08:45:00+00:00,0.0005855555555555556,0.06,0.004424425607940845,900,3,8,0,0.2715363888888889,0.9571180903720712,0.002156453350328532,0.06268818926688088,2
2023-07-06 09:00:00+00:00,0.016337777777777777,0.648,0.08448091395482445,900,3,9,0,0.18719789998645783,0.9052795241183997,0.08727543299876589,0.7158010125447721,2
2023-07-06 09:15:00+00:00,0.11409333333333332,1.462,0.2932946601735497,900,3,9,0,0.18719789998645783,0.9052795241183997,0.6094797716298473,1.6149708029945322,0
2023-07-06 09:30:00+00:00,0.0,0.0,0.0,900,3,9,0,0.18719789998645783,0.9052795241183997,0.0,0.0,2
2023-07-06 09:45:00+00:00,0.0,0.0,0.0,900,3,9,0,0.18719789998645783,0.9052795241183997,0.0,0.0,2
2023-07-06 10:00:00+00:00,0.22507777777777777,1.743,0.39313005735669837,900,3,10,0,0.2358033333333333,1.0447358178628108,0.954514826385453,1.6683643560394152,0
2023-07-06 10:15:00+00:00,1.351618888888889,4.199,1.0802408757250384,900,3,10,0,0.2358033333333333,1.0447358178628108,5.7319753278391135,4.0191978950140586,0
2023-07-06 10:30:00+00:00,1.11054,6.653,1.6300290031881965,900,3,10,0,0.2358033333333333,1.0447358178628108,4.709602634964166,6.368117074429276,3
2023-07-06 10:45:00+00:00,0.03784,1.083,0.16214125785012015,900,3,10,0,0.2358033333333333,1.0447358178628108,0.16047271030943866,1.0366257014289653,0
2023-07-06 11:00:00+00:00,0.0,0.0,0.0,900,3,11,0,0.1922890362917787,1.018020546680667,0.0,0.0,2
2023-07-06 11:15:00+00:00,0.002274444444444445,0.248,0.022700330816027497,900,3,11,0,0.1922890362917787,1.018020546680667,0.011828258585649214,0.24361001436427068,2
2023-07-06 11:30:00+00:00,0.0,0.0,0.0,900,3,11,0,0.1922890362917787,1.018020546680667,0.0,0.0,2
2023-07-06 11:45:00+00:00,0.004346666666666666,0.47,0.04135012660157922,900,3,11,0,0.1922890362917787,1.018020546680667,0.02260485959309219,0.46168026915809357,2
2023-07-06 12:00:00+00:00,0.0,0.0,0.0,900,3,12,0,0.27467305555555555,0.9069984652311494,0.0,0.0,2
2023-07-06 12:15:00+00:00,0.016707777777777776,1.528,0.1557254870057448,900,3,12,0,0.27467305555555555,0.9069984652311494,0.06082787313806414,1.6846776026358412,2
2023-07-06 12:30:00+00:00,0.0,0.0,0.0,900,3,12,0,0.27467305555555555,0.9069984652311494,0.0,0.0,2
2023-07-06 12:45:00+00:00,0.03377444444444445,1.59,0.2194304672002753,900,3,12,0,0.27467305555555555,0.9069984652311494,0.12296235018805186,1.7530349399155678,0
2023-07-06 13:00:00+00:00,0.0,0.0,0.0,900,3,13,0,0.1967437805589345,0.7475,0.0,0.0,2
2023-07-06 13:15:00+00:00,0.0,0.0,0.0,900,3,13,0,0.1967437805589345,0.7475,0.0,0.0,2
2023-07-06 13:30:00+00:00,0.0042833333333333334,0.43,0.04197574316745936,900,3,13,0,0.1967437805589345,0.7475,0.021771124460273666,0.5752508361204013,2
2023-07-06 13:45:00+00:00,0.00811111111111111,0.802,0.07392028060894157,900,3,13,0,0.1967437805589345,0.7475,0.041226772648507846,1.0729096989966556,2
2023-07-06 14:00:00+00:00,0.0,0.0,0.0,900,3,14,0,0.09397722222222223,0.6213143042172673,0.0,0.0,2
2023-07-06 14:15:00+00:00,0.007146666666666666,0.72,0.07043131571675264,900,3,14,0,0.09397722222222223,0.6213143042172673,0.07604679620948337,1.1588337740059873,2
2023-07-06 14:30:00+00:00,0.0,0.0,0.0,900,3,14,0,0.09397722222222223,0.6213143042172673,0.0,0.0,2
2023-07-06 14:45:00+00:00,0.005277777777777778,0.735,0.05194675715613479,900,3,14,0,0.09397722222222223,0.6213143042172673,0.056160180658433784,1.1829761442977786,2
2023-07-06 15:00:00+00:00,0.0,0.0,0.0,900,3,15,0,0.40067555555555556,0.9907354537236684,0.0,0.0,2
2023-07-06 15:15:00+00:00,0.010499999999999999,0.962,0.09915083844978201,900,3,15,0,0.40067555555555556,0.9907354537236684,0.026205741414499953,0.9709958358554076,2
2023-07-06 15:30:00+00:00,0.0,0.0,0.0,900,3,15,0,0.40067555555555556,0.9907354537236684,0.0,0.0,2
2023-07-06 15:45:00+00:00,0.011721111111111111,1.091,0.11081778628123001,900,3,15,0,0.40067555555555556,0.9907354537236684,0.029253372082704763,1.1012021381686588,2
2023-07-06 16:00:00+00:00,0.0,0.0,0.0,900,3,16,0,0.6228855555555555,1.1832759401749917,0.0,0.0,2
2023-07-06 16:15:00+00:00,0.09243666666666667,1.112,0.249245400402499,900,3,16,0,0.6228855555555555,1.1832759401749917,0.14840072280087124,0.9397638895924387,0
2023-07-06 16:30:00+00:00,0.014667777777777778,0.427,0.07428470668989655,900,3,16,0,0.6228855555555555,1.1832759401749917,0.02354811031810731,0.3608625727122044,2
2023-07-06 16:45:00+00:00,0.013866666666666666,1.291,0.13099602181292383,900,3,16,0,0.6228855555555555,1.1832759401749917,0.02226198142337544,1.091038832251653,2
2023-07-06 17:00:00+00:00,0.0,0.0,0.0,900,3,17,0,0.8047283333333333,1.4705,0.0,0.0,2
2023-07-06 17:15:00+00:00,0.01613888888888889,1.475,0.15036182404460588,900,3,17,0,0.8047283333333333,1.4705,0.020055077248291524,1.0030601836110167,2
2023-07-06 17:30:00+00:00,0.01918444444444444,0.182,0.022359818716101716,900,3,17,0,0.8047283333333333,1.4705,0.023839653271531938,0.12376742604556273,2
2023-07-06 17:45:00+00:00,0.037558888888888885,1.611,0.17459215426950947,900,3,17,0,0.8047283333333333,1.4705,0.04667275567807217,1.0955457327439646,2
2023-07-06 18:00:00+00:00,0.10547555555555556,1.139,0.13410253105183173,900,3,18,0,0.6941388888888889,1.6135000000000002,0.15195165872984115,0.705918810040285,0
2023-07-06 18:15:00+00:00,0.2670177777777778,2.36,0.5057849038700349,900,3,18,0,0.6941388888888889,1.6135000000000002,0.38467485693705233,1.4626588162379917,0
2023-07-06 18:30:00+00:00,0.7908866666666666,2.274,0.5789698615650631,900,3,18,0,0.6941388888888889,1.6135000000000002,1.1393781263756053,1.4093585373411837,0
2023-07-06 18:45:00+00:00,0.5995588888888889,2.32,0.4424758659719402,900,3,18,0,0.6941388888888889,1.6135000000000002,0.8637448477330025,1.4378679888441275,0
2023-07-06 19:00:00+00:00,0.24488555555555555,1.86,0.1682689502348856,900,3,19,0,0.71739,1.705,0.34135624354333843,1.0909090909090908,0
2023-07-06 19:15:00+00:00,0.39096777777777775,2.071,0.2072596080353725,900,3,19,0,0.71739,1.705,0.544986378089711,1.2146627565982404,0
2023-07-06 19:30:00+00:00,0.40808888888888895,2.025,0.16886199250473266,900,3,19,0,0.71739,1.705,0.568852212727929,1.1876832844574778,0
2023-07-06 19:45:00+00:00,0.4121711111111111,0.469,0.028874929734518846,900,3,19,0,0.71739,1.705,0.574542593444446,0.27507331378299116,0
2023-07-06 20:00:00+00:00,0.3022566666666667,1.871,0.16794942598455895,900,3,20,0,0.6391277834054921,1.1844999999999999,0.4729205559741738,1.57956943858168,0
2023-07-06 20:15:00+00:00,0.26726777777777777,0.319,0.015572588847750481,900,3,20,0,0.6391277834054921,1.1844999999999999,0.41817580884010913,0.26931194596876323,0
2023-07-06 20:30:00+00:00,0.3154788888888889,1.884,0.16957739331517455,900,3,20,0,0.6391277834054921,1.1844999999999999,0.49360847248402995,1.5905445335584636,0
2023-07-06 20:45:00+00:00,0.28141222222222223,1.124,0.15187270760911764,900,3,20,0,0.6391277834054921,1.1844999999999999,0.4403066640645183,0.9489235964542002,0
2023-07-06 21:00:00+00:00,1.3216966666666667,2.647,0.3967279073488666,900,3,21,0,0.5663944444444445,1.0761913833289372,2.3335268903689026,2.4595996966749047,0
2023-07-06 21:15:00+00:00,1.6189633333333333,3.291,0.18404557576849165,900,3,21,0,0.5663944444444445,1.0761913833289372,2.8583672548577255,3.0580062719142846,0
2023-07-06 21:30:00+00:00,1.8170555555555554,1.932,0.0730808534993233,900,3,21,0,0.5663944444444445,1.0761913833289372,3.2081097782267944,1.7952197257181397,0
2023-07-06 21:45:00+00:00,1.2696055555555554,2.058,0.869516644890816,900,3,21,0,0.5663944444444445,1.0761913833289372,2.2415572186638673,1.9122992730475836,0
2023-07-06 22:00:00+00:00,0.21639,0.475,0.05831608197684539,900,3,22,0,0.5187247222222222,0.9944188989652748,0.41715767675961724,0.4776659016579964,0
2023-07-06 22:15:00+00:00,0.2803911111111111,1.795,0.16677898068097277,900,3,22,0,0.5187247222222222,0.9944188989652748,0.5405393248077952,1.8050743020549547,0
2023-07-06 22:30:00+00:00,0.2046588888888889,0.373,0.06378895157934208,900,3,22,0,0.5187247222222222,0.9944188989652748,0.39454238466238517,0.3750934343545951,0
2023-07-06 22:45:00+00:00,0.23023,1.767,0.17212463274938342,900,3,22,0,0.5187247222222222,0.9944188989652748,0.4438384949413867,1.7769171541677464,0
2023-07-06 23:00:00+00:00,0.15678444444444445,0.208,0.0134761430623842,900,3,23,0,0.5075777777777777,0.9535326567834437,0.3088875268158137,0.21813621014475518,0
